customer_id,total_buy_cnt,total_price
13748,-1.2282121394937000,-1.2040150462240400
13758,0.1528602106011410,0.5774438776071170
13767,0.17708955007648900,0.27821506429361500
13777,2.4425327910215400,0.7617644161466930
13798,-1.1312947815923100,-1.2040150462240400
13941,-0.22269455126675500,-0.5089210569187650
13958,-0.8768867171011530,-0.1050225402642450
14001,-0.30749723943047300,-0.08115879300139420
14031,0.9766577527629760,1.9092457463028500
14045,-1.1312947815923100,-1.2040150462240400
14047,-0.0530891749393183,0.7717929656014880
14060,-0.3801852578565180,-1.1025481780492200
14078,0.055942852699748100,0.0888802510266412
14092,-1.2039828000183500,-1.191938782482670
14135,1.4006711935815700,-0.4058527711608420
14142,0.6859056790587990,-0.10486502378066200
14156,-0.9132307263141760,-0.9983772769062110
14180,-0.06520384467699240,1.8529336034218600
14210,0.20131888955183700,0.7569864161446700
14213,-0.9495747355271980,-0.5427871008891470
14236,-1.022262753953240,-0.7783004965932550
14237,-0.5497906341839540,0.654311921595705
14264,-1.0828361026416100,-0.9187001889603890
14307,3.2299863239703500,2.202016383789440
14388,0.8676257251239090,0.6272978446611910
14390,1.861028643613180,1.5542560978009000
14395,1.1826071383034300,1.1359973283930500
14396,2.163895387055030,1.7973040319697400
14443,-0.9859187447402200,-1.0207446175750200
14466,-0.07731851441466640,0.44901543799230300
14491,-0.8041986986751090,-0.7797969031872950
14496,-0.8163133684127830,-0.4721409580020940
14527,-1.0707214329039400,-0.4507712217293100
14576,-1.1191801118546300,-1.191938782482670
14589,-1.010148084215570,-0.5609277492484760
14594,1.861028643613180,1.5352491087818600
14606,2.3698447725954900,2.2804333398665900
14625,-1.0586067631662600,-0.6560414525854480
14679,-1.1434094513299800,-1.2040150462240400
14680,-0.08943318415234040,0.1091473719143430
14688,0.9281990738122790,-0.2739327161599340
14696,0.6374470001081020,-0.019149803964151700
14723,3.26633033318337,2.2946885816308700
14741,-0.2590385604797770,-0.7933170680281840
14766,-1.0707214329039400,-0.829650870241369
14775,0.8918550645992570,-0.5861041338745190
14829,0.6011029908950800,-0.24655110076372600
14849,0.5163003027313620,0.43494396545887300
14865,-0.9374600657895240,-1.239928804481010
14898,-0.998033414477894,-0.5367752217657220
14901,0.7707083672225170,0.08685878948732380
15070,-1.0707214329039400,-1.191938782482670
15093,0.4678416237806660,-0.6083139580597470
15100,-1.2403268092313700,-0.950413507655135
15107,-0.7315106802490650,-0.28467008979085400
15111,0.2376628987648590,0.6754978886376420
15165,1.8125699646624800,2.784459834585480
15235,-0.5619053039216280,-0.8718652878416590
15240,-0.9859187447402200,-1.1164358813518000
15260,0.6495616698457760,0.29968981155545500
15291,-1.022262753953240,-1.0998441450810400
15299,-0.7920840289374350,-0.9884274856932070
15311,2.0064046804652700,1.5226215373479500
15350,-0.8284280381504570,-0.8779559252068750
15363,0.1528602106011410,0.16228293237640000
15373,-0.1378918631030370,1.8272321638505400
15384,-0.998033414477894,-1.105882276951730
15485,1.073575110664370,1.50904886701253
15513,-0.9859187447402200,-0.9986923098733780
15544,1.6187352488597,0.25240861373323900
15601,3.3390183516094100,1.210738899853260
15605,0.043828182962074100,0.4762395369049280
15640,-0.5134466249709320,-0.8936025625761370
15646,0.40726827509229500,-0.5668871228773720
15658,0.019598843486726000,1.759342559426190
15694,-0.7799693591997610,-0.3103190238676470
15732,-0.8405427078881310,-1.002603969215690
15738,-0.15000653284071100,-0.5004414195525370
15752,0.11651620138811800,-0.48384968328177600
15769,-1.0949507723792900,-1.2040150462240400
15823,-1.0707214329039400,-0.8281544636473290
15827,-0.0530891749393183,0.5613771962816330
15834,-1.1555241210676600,-0.8613379361888510
15838,-1.2403268092313700,-1.2800955077947200
15922,-0.08943318415234040,0.2724394598955660
15923,0.9403137435499540,0.503804921531983
15955,0.5647589816820580,0.497714284166767
15983,1.606620579122030,0.5347044050615490
16013,-0.9253453960518500,-0.9866160461320010
16029,0.17708955007648900,-0.2691809689051750
16042,-1.0707214329039400,-0.9126620570897010
16048,-0.5376759644462800,-0.8894021230139190
16098,-0.22269455126675500,0.8822907788350840
16140,-0.3922999275941920,-0.9195665296200970
16150,0.8555110553862350,0.9364501964404320
16186,0.7949377066978650,-0.11967157323748
16203,0.09228686191277030,-0.258916144725005
16210,0.22554822902718500,-0.1867998479911760
16218,1.9216019923015500,-0.29191584803568000
16250,-0.1863505420537330,0.14626875654544400
16455,0.8555110553862350,-0.31165791397810400
16456,0.7343643580094950,-0.33132122167873700
16477,0.1044015316504440,-0.2030502985475060
16510,-0.1378918631030370,0.8173939875988170
16539,0.7464790277471690,0.24539913021378800
16546,-0.04097450520164430,-0.771343518568331
16552,-0.755740019724413,-0.5808273316744830
16583,0.3345802566662510,-0.19698591392955400
16634,-0.8041986986751090,-0.14574055127049500
16725,1.1341484593527400,1.1595985481832600
16752,-0.35595591838116900,2.412904702560040
16754,-1.0707214329039400,-1.243577936350680
16770,-0.7799693591997610,-0.8009566174819680
16781,0.18920421981416300,1.2899434383483400
16835,-0.6709373315606950,-0.47487124371753500
16883,0.18920421981416300,0.5982623061873590
16905,-0.11366252362768900,-0.08929714465319150
16926,-0.06520384467699240,1.6687443286186000
16928,-0.7436253499867390,-1.0545056505563500
16955,-0.6830520012983690,-0.07181281497545920
16995,-1.0707214329039400,-1.2432629033835200
17017,1.073575110664370,-0.2147065183326610
17025,-0.9616894052648720,-0.9832819472294910
17069,-0.028859835463970200,-0.1864585622767450
17135,-0.35595591838116900,-0.9521461889745500
17181,-1.0707214329039400,-1.2323942660162800
17228,0.7464790277471690,-0.34195358432060100
17235,-0.5134466249709320,-0.24534347438958800
17287,-0.10154785389001400,-0.1777163974378790
17346,1.6187352488597,1.0977995811241300
17377,-0.028859835463970200,-0.006811012750136470
17381,-0.8041986986751090,-1.1061710571716300
17396,-1.1191801118546300,-0.9413300571018390
17412,-0.4771026157579100,-0.144244144676455
17420,-0.501331955233258,-0.10349988092294100
17460,-1.1070654421169600,-0.9172037823663490
17511,1.4006711935815700,0.4964804050453660
17547,-1.022262753953240,-1.1028632110163800
17548,-0.6467079920853470,-1.001055057127130
17552,-0.12577719336536300,0.1770632290859540
17567,1.3037538356801700,1.5813489329772100
17572,-1.010148084215570,-0.9247120680838140
17581,2.0306340199406200,1.5329126142753800
17643,-0.27115323021745100,-0.31029277112038300
17659,0.031713513224400000,1.0045760755901500
17685,-0.10154785389001400,-0.7181291998644820
17690,0.007484173749051930,-0.23024814471286800
17732,0.4678416237806660,1.4088946362009000
17757,0.8918550645992570,0.4612754709645260
17760,-0.11366252362768900,-0.5678322217788710
17787,1.7762259554494600,2.00165541667164
17802,-0.0530891749393183,-0.7248236504167670
17809,0.06805752243742220,0.3600448775150740
17819,-0.2590385604797770,-0.3984232436851690
17838,2.2486980752187500,1.102551328378890
17855,0.38303893561694700,-0.37455949642231800
17873,-0.5982493131346500,-0.7329357493213010
17884,1.642964588335050,0.3365749214611810
17897,2.115436708104340,1.7088585264377900
17905,0.7585936974848430,2.037227889214170
17924,-0.9253453960518500,-0.7194155844804120
17925,-1.1434094513299800,-1.1786548923671500
17949,-1.2403268092313700,-0.950413507655135
17951,-0.8163133684127830,-0.6167935954259740
17954,0.4557269540429920,0.13482255873840000
17961,1.2674098264671500,1.8908688232181400
17964,2.151780717317360,2.4829207795127600
18011,1.5945059093843500,0.715244547995129
18074,0.1044015316504440,0.5955057677246540
18085,-0.501331955233258,-0.2363125293308200
18144,-0.8890013868388280,-1.0427706725294000
18168,1.6914232672857400,2.744923197206110
18225,-1.2403268092313700,-1.0409854857154600
18229,-0.6709373315606950,0.18785310821140200
18239,1.5339325606959800,1.6448018231139600
